id,mark,model,year,price
3607334-980c5475,TRIUMPH,ROCKET,2007,7514
3555552-42326912,TRIUMPH,ROCKET,2006,6219
3555552-42326912,TRIUMPH,ROCKET,2006,6219
3343964-8705a081,TRIUMPH,SPEEDMASTER,2006,4275
3244168-24df2862,TRIUMPH,SPRINT_ST,2006,3304
3512628-42589948,TRIUMPH,ROCKET,2006,7773
3590827-41169990,TRIUMPH,ROCKET,2006,6737
3117060-7d1910c1,TRIUMPH,ROCKET,2006,6737
3060252-c5a2cdca,TRIUMPH,SPRINT_ST,2006,3757
3480376-f8d8c798,TRIUMPH,SPEEDMASTER,2006,3239
3607054-f141eca0,TRIUMPH,TIGER_955I,2006,3368
3628264-2f068a95,TRIUMPH,ROCKET,2006,5817
3521746-993d9e8a,TRIUMPH,DAYTONA_955I,2005,2850
3624764-6b22f74d,TRIUMPH,ROCKET,2005,7320
3618614-a2741801,TRIUMPH,BONNEVILLE_T100,2005,4470
3608154-b2fd8380,TRIUMPH,DAYTONA_650,2005,3951
3051942-613380bf,TRIUMPH,DAYTONA_955I,2005,3000
3131478-f0d8c5c7,TRIUMPH,ROCKET,2005,6089
3608336-9568b1d6,TRIUMPH,SPRINT_ST,2005,4146
3521746-993d9e8a,TRIUMPH,DAYTONA_955I,2005,2850
3624764-6b22f74d,TRIUMPH,ROCKET,2005,7320
3618614-a2741801,TRIUMPH,BONNEVILLE_T100,2005,4470
3608154-b2fd8380,TRIUMPH,DAYTONA_650,2005,3951
3051942-613380bf,TRIUMPH,DAYTONA_955I,2005,3000
3131478-f0d8c5c7,TRIUMPH,ROCKET,2005,6089
3608336-9568b1d6,TRIUMPH,SPRINT_ST,2005,4146
3521870-8af61b99,TRIUMPH,ROCKET,2005,10351
3051942-613380bf,TRIUMPH,DAYTONA_955I,2005,3000
3128996-24c5f0d4,TRIUMPH,ROCKET,2005,6866
3449360-f29bd1c7,TRIUMPH,ROCKET,2005,5960
3582926-8b19ee38,TRIUMPH,ROCKET,2005,6996
3220086-d3cd3c38,TRIUMPH,ROCKET,2005,7385
2948314-f11b42b5,TRIUMPH,SPRINT_ST,2005,3498
3533726-a0f5ef10,TRIUMPH,SPRINT_ST,2005,4534
3174504-c252f78a,TRIUMPH,ROCKET,2005,7773
3535163-03b25326,TRIUMPH,SPRINT_ST,2005,3368
3619272-c372e49a,TRIUMPH,THRUXTON,2005,4470
3614786-c33a093a,TRIUMPH,ROCKET,2005,5513
3476776-5b15b44f,TRIUMPH,ROCKET,2005,7061
3534670-4fc2a2a8,TRIUMPH,TIGER_955I,2004,5247
3534670-4fc2a2a8,TRIUMPH,TIGER_955I,2004,5247
3531454-97e84c37,TRIUMPH,ROCKET,2004,5830
3534670-4fc2a2a8,TRIUMPH,TIGER_955I,2004,5247
3398636-9a4e644f,TRIUMPH,DAYTONA_955I,2004,3239
3381524-06d82ebf,TRIUMPH,TIGER_955I,2004,3239
3579386-7438bb3d,TRIUMPH,ROCKET,2004,6348
3449350-f12d3c8f,TRIUMPH,ROCKET,2004,6866
3626720-174a543d,TRIUMPH,ROCKET,2004,6900
3610568-917ebc5f,TRIUMPH,ROCKET,2004,6478
2844077-318b42ff,TRIUMPH,DAYTONA_600,2004,3628
3249604-debe05de,TRIUMPH,DAYTONA_600,2003,2332
3249604-debe05de,TRIUMPH,DAYTONA_600,2003,2332
2873332-ab89773c,TRIUMPH,SPEED_TRIPLE,2003,3874
3507166-0a6b8006,TRIUMPH,AMERICA,2003,4016
3332342-b8b6ac22,TRIUMPH,DAYTONA_600,2003,7514
3617108-a5e70e87,TRIUMPH,AMERICA,2003,3239
3548094-a8ff4c10,TRIUMPH,TIGER_955I,2002,2915
3548094-a8ff4c10,TRIUMPH,TIGER_955I,2002,2915
3580974-f36aa30d,TRIUMPH,TROPHY_1200,2002,2800
2710854-a259417f,TRIUMPH,SPRINT_ST,2002,4000
3146526-e3e3b68f,TRIUMPH,SPRINT_RS,2002,3239
3444714-90b1ab1e,TRIUMPH,SPRINT_ST,2000,2462
3615780-85aace42,TRIUMPH,TT_600,2000,2591
3593628-b53610c2,TRIUMPH,TT_600,2000,2073
3412376-ec981a94,TRIUMPH,SPRINT_ST,2000,2073
3627396-24b2a001,TRIUMPH,TIGER_900,1999,3400
3627396-24b2a001,TRIUMPH,TIGER_900,1999,3400
3502404-b4b124e7,TRIUMPH,SPRINT_ST,1999,2850
3582452-ebf04cf1,TRIUMPH,T509_SPEED_TRIPLE,1998,2591
3614416-5ab7e9f6,TRIUMPH,TIGER_900,1997,3239
3535882-46a0cce4,TRIUMPH,SPEED_TRIPLE,1996,2228
3592152-ea9688eb,TRIUMPH,THUNDERBIRD_900,1995,3822
3578000-ba4ca123,TRIUMPH,DAYTONA_900,1995,1036
3508666-2d180620,TRIUMPH,TRIDENT_900,1994,2400
2934302-1360facf,TRIUMPH,BONNEVILLE,1973,15547
3004457-09a412c5,TRIUMPH,BONNEVILLE,1972,12826
