id,mark,model,year,price
3384372-bdcc33f7,YAMAHA,FJR_1300,2004,5700
3372546-10a68971,YAMAHA,XVS_400,2004,2591
3551348-0a2645f1,YAMAHA,YZF_R1,2004,5960
3496379-579bd154,YAMAHA,FZS_1000,2004,3239
3597358-a58deb56,YAMAHA,FZ6,2004,3239
3542028-0b893f8f,YAMAHA,XVS_1100,2004,4664
3599414-218f2a59,YAMAHA,FZ6,2004,3109
3595768-574be5bb,YAMAHA,YZF_R1,2004,3109
3527022-18a2b99e,YAMAHA,FZ6,2004,3239
3575002-969601bb,YAMAHA,FJR_1300,2004,4146
3608360-bba0c343,YAMAHA,XVS_1100,2004,3019
3593860-08fef933,YAMAHA,FZS_1000,2004,3757
3466702-1f366a71,YAMAHA,FZR_600,2004,2850
3578904-fadfb914,YAMAHA,FJR_1300,2004,5636
3609540-a857fdd8,YAMAHA,XVS_1100,2004,4211
3585616-3ff5a1f2,YAMAHA,FZ6,2004,3109
3563932-caebf25b,YAMAHA,FJR_1300,2004,4146
3250228-4572312c,YAMAHA,YZ_450F__,2004,2332
3608274-059b2587,YAMAHA,FZR_600,2004,3096
3608442-d49b2287,YAMAHA,YZ_250F,2004,1814
3596552-cbe782f0,YAMAHA,XVS_650,2004,3355
3376126-0bd98732,YAMAHA,FZ6,2004,2785
3608614-0a38d501,YAMAHA,XV_1700_WARRIOR,2004,6465
2885789-f14372f0,YAMAHA,XV_1700_WARRIOR,2004,7644
3506790-305cb7e2,YAMAHA,XVS_1100,2004,4794
3537212-e61e6115,YAMAHA,XJR_1300,2004,3433
3550336-0a0c8845,YAMAHA,YZF_R1,2004,5700
3539988-938a304d,YAMAHA,XVS_400,2004,2487
3475306-e50e9bc4,YAMAHA,BT_1100,2004,3563
3579822-a781343c,YAMAHA,XVS_1100,2004,3757
3076948-6a9fcda3,YAMAHA,YBR_125,2004,777
3550554-37eac1ee,YAMAHA,YZF_R1,2004,6413
3560572-1fd571d0,YAMAHA,FZ6,2004,3239
3537110-76c2a062,YAMAHA,XJR_1300,2004,3045
3234672-80dcf2fb,YAMAHA,YZF_R6,2004,3109
3622806-adf2fea5,YAMAHA,XV_1700A_ROAD_STAR,2004,5117
3574766-117df8c2,YAMAHA,XVS_400,2004,3109
3564554-d8f8f65e,YAMAHA,FZ6,2004,2850
3553222-6cf6700b,YAMAHA,YZ_250,2004,2850
3487558-b97b5cd7,YAMAHA,FJR_1300,2004,3887
3588976-ce728013,YAMAHA,YZF_R1,2004,4405
3581208-b9a1b077,YAMAHA,FZ6,2004,2850
3544332-1f7909b6,YAMAHA,XVS_1100,2004,4599
3623962-e062c1d6,YAMAHA,TDM_900,2004,4534
3595486-e51975e6,YAMAHA,DT_400,2004,3433
3617300-5178b08b,YAMAHA,YZF_R6,2004,2850
3519278-79dafce0,YAMAHA,XJR_1300,2004,3239
2511944-75ba1c3e,YAMAHA,XVS_1100,2004,3887
3169950-52e614c2,YAMAHA,FZ6,2004,3109
3623472-15cc67fb,YAMAHA,FZ6,2004,3239
3607426-39beb3c0,YAMAHA,TDM_900,2004,3368
3495224-3c92b8a0,YAMAHA,XJR_1300,2004,4081
3575072-9251a991,YAMAHA,YZF_R6,2004,3239
3533488-24510b71,YAMAHA,XVS_1100,2004,4599
3542940-4a6d1ba2,YAMAHA,FZ6,2004,3368
2960666-a6054d98,YAMAHA,FZS_1000,2004,3239
3404770-dbe1edfb,YAMAHA,FZ6,2004,3239
3500788-9ceb551e,YAMAHA,XV_1700_WARRIOR,2004,12955
3550562-ab9a50d0,YAMAHA,FZ6,2004,3757
3590749-9b50157a,YAMAHA,YZ_85,2004,1296
3329580-040cccca,YAMAHA,XG250_TRICKER,2004,2332
3216724-f71bd68d,YAMAHA,TDM_900,2004,3239
3606672-465b3ca5,YAMAHA,XVS_400,2004,2462
3536016-36505438,YAMAHA,YZF_R1,2004,4534
3532066-278dace3,YAMAHA,YZF_600R,2004,4016
3506062-9377219e,YAMAHA,FZS_1000,2004,3239
3577776-6fb701b5,YAMAHA,YZ_250F,2004,1775
2861959-2cdd35d7,YAMAHA,WR250F,2004,2073
3595640-23023854,YAMAHA,XT_600,2004,2721
3486154-f027b01e,YAMAHA,XV_1700A_ROAD_STAR,2004,6000
3587026-6c56cd72,YAMAHA,YZF_R1,2004,4794
3561886-ae04cf30,YAMAHA,XVS_650,2004,3368
3379926-752bfad8,YAMAHA,SR_400,2004,2980
3613052-a11d9c5e,YAMAHA,YZF_R6,2004,3628
3087701-d35ae9c8,YAMAHA,FZ6,2004,2850
3621250-d0624f37,YAMAHA,XV1900,2004,4485
3620864-a9574189,YAMAHA,XVZ_1300,2004,5312
3620486-4dbe278a,YAMAHA,FZ6,2004,4003
3619626-b576ece0,YAMAHA,XVS_400,2004,2526
3618846-d71dd0d5,YAMAHA,XJR_1300,2004,3822
3605496-3dfef1fc,YAMAHA,XV_1700_WARRIOR,2004,5713
3246942-74fc67cf,YAMAHA,YZF_R6,2004,4923
3550840-941ff358,YAMAHA,TDM_900,2004,5182
3585836-55e89991,YAMAHA,XVS_1100,2004,4211
3487824-9f97ed50,YAMAHA,FJR_1300,2004,5441
3578754-7c1af0a0,YAMAHA,XVS_1100,2004,3368
3504544-53deadee,YAMAHA,XVS_1100,2004,4223
3544652-f2a9846a,YAMAHA,XV_1700A_ROAD_STAR,2004,4534
3523044-6d0479a5,YAMAHA,XV_1700A_ROAD_STAR,2004,4599
3566984-91406a0e,YAMAHA,FZ6,2004,3628
3544642-2e890614,YAMAHA,XVS_1100,2004,4211
3590174-3abbcd87,YAMAHA,XVS_650,2004,2980
3563562-d3c4ff23,YAMAHA,YZF_R6,2004,3757
3628646-886ecd92,YAMAHA,FJR_1300,2003,5700
3628582-1b1d6a2c,YAMAHA,YZF_600R,2003,2837
3628370-eedff7ea,YAMAHA,FJR_1300,2003,5053
3627926-7ac5f8ba,YAMAHA,XV_1700A_ROAD_STAR,2003,5506
3625222-1d226730,YAMAHA,YZF_R6,2003,4858
3621238-d5e43bf7,YAMAHA,XV_1600_A_WILD_STAR,2003,4781
3627886-6cf09aa3,YAMAHA,XVS_1100,2003,4275
3618590-471f089f,YAMAHA,XVS_1100,2003,3692
3628646-886ecd92,YAMAHA,FJR_1300,2003,5700
3628582-1b1d6a2c,YAMAHA,YZF_600R,2003,2837
3628370-eedff7ea,YAMAHA,FJR_1300,2003,5053
3627926-7ac5f8ba,YAMAHA,XV_1700A_ROAD_STAR,2003,5506
3625222-1d226730,YAMAHA,YZF_R6,2003,4858
3621238-d5e43bf7,YAMAHA,XV_1600_A_WILD_STAR,2003,4781
3627886-6cf09aa3,YAMAHA,XVS_1100,2003,4275
3618590-471f089f,YAMAHA,XVS_1100,2003,3692
3619622-87053f72,YAMAHA,FZS_600,2003,2526
3616626-1a99bd93,YAMAHA,FZS_600,2003,3096
3616068-c1bb45f1,YAMAHA,XVS_400,2003,2436
3627290-10d70e5d,YAMAHA,FZS_1000,2003,3045
3606326-1919e562,YAMAHA,TW225,2003,2526
3543830-2300af1d,YAMAHA,FZS_1000,2003,2915
3565148-87011b50,YAMAHA,XV_1700A_ROAD_STAR,2003,4781
3236520-6154825e,YAMAHA,XVS_1100,2003,4016
3263550-f63bb55e,YAMAHA,VMAX_1200,2003,3433
3429302-508a1421,YAMAHA,FJR_1300,2003,4275
3498362-179fa98d,YAMAHA,XVS_400,2003,2850
3567472-28ccd216,YAMAHA,TDM_900,2003,3628
3537804-2dccaf52,YAMAHA,VMAX_1200,2003,3045
3598664-44f87eae,YAMAHA,TDM_900,2003,3304
3317140-529e64c2,YAMAHA,BT_1100,2003,4534
3547476-94ec77a9,YAMAHA,XVS_1100,2003,4016
3584004-d6ea1d04,YAMAHA,YZF_R6,2003,3628
3228674-a3883995,YAMAHA,WR250F,2003,3433
3598244-4ad0222f,YAMAHA,YZF_R6,2003,3265
3537744-7fc269c8,YAMAHA,XJR_400,2003,2578
3441450-6a9da9d9,YAMAHA,YZF_R6,2003,3951
3227856-623e3f4a,YAMAHA,YZF_R1,2003,3109
3549788-abd4b330,YAMAHA,XV_1700_WARRIOR,2003,6154
3529210-a0f4a586,YAMAHA,XV_1700_WARRIOR,2003,5571
3559130-0c7aab00,YAMAHA,BT_1100,2003,3433
3257352-a649fa8b,YAMAHA,FJR_1300,2003,4275
3571302-ac096e06,YAMAHA,FJR_1300,2003,5441
3408590-a3933087,YAMAHA,XVS_1100,2003,4146
3511368-5055abf8,YAMAHA,FZS_1000,2003,2526
3624778-36edb59a,YAMAHA,YZF_R1,2003,3887
3443754-a3765be5,YAMAHA,XVZ_1300,2003,6283
3604620-719284eb,YAMAHA,TDM_900,2003,3330
3592718-0fa24ddb,YAMAHA,YZF_R1,2003,2915
3601758-9644a018,YAMAHA,FJR_1300,2003,6089
3601066-2bc87a86,YAMAHA,VMAX_1200,2003,4094
3418350-ec7cd18f,YAMAHA,FZS_1000,2003,3485
3379444-deeb0800,YAMAHA,XVZ_1300,2003,4664
3248846-2f1cffea,YAMAHA,VMAX_1200,2003,3239
3251894-5f006c71,YAMAHA,XVS_400,2003,2462
3251894-5f006c71,YAMAHA,XVS_400,2003,2462
3525250-5ad9bc92,YAMAHA,TDM_900,2003,3744
2990186-336424bd,YAMAHA,XVS_400,2003,2747
3418350-ec7cd18f,YAMAHA,FZS_1000,2003,3485
3237030-e69cb7a9,YAMAHA,TDM_900,2003,3628
3579286-d10df534,YAMAHA,XVS_1100,2003,4534
3013231-63d6096b,YAMAHA,XVZ_1300,2003,6100
3135774-21a1125c,YAMAHA,FZS_1000,2003,3394
3237030-e69cb7a9,YAMAHA,TDM_900,2003,3628
3388062-c0697e15,YAMAHA,XVS_400,2003,2591
3518588-86ca91d0,YAMAHA,XV_1700_WARRIOR,2003,5830
3592280-a306eb30,YAMAHA,VMAX_1200,2003,3757
3579272-062bdebf,YAMAHA,YZF_R6,2003,4405
3610058-f8f51ef0,YAMAHA,FJR_1300,2003,4794
3535672-2b9bf32b,YAMAHA,YZF_R6,2003,2753
3177306-a1e10847,YAMAHA,XVS_400,2003,2526
3584854-cc761bc9,YAMAHA,TDM_900,2003,4003
3429042-a1a80766,YAMAHA,FZS_600,2003,3589
3560508-834fddbc,YAMAHA,FZS_1000,2003,3226
3404728-532c45c3,YAMAHA,FJR_1300,2003,4664
3501334-7dadbac7,YAMAHA,TDM_900,2003,3498
3548920-47a768c4,YAMAHA,XVS_1100,2003,4340
3565438-1fd6c4a4,YAMAHA,FZS_1000,2003,3174
2446130-b09e6,YAMAHA,FJR_1300,2003,4534
3600268-13e625ec,YAMAHA,FJR_1300,2003,3874
3541110-09d5dbcc,YAMAHA,XVS_400,2003,3187
3360780-6829022a,YAMAHA,XVS_1100,2003,3887
2461972-53295,YAMAHA,TW200,2003,1943
3587271-72af9cec,YAMAHA,TDM_900,2003,3874
3135800-0cf797a2,YAMAHA,XVS_400,2003,2941
3519938-25462bb3,YAMAHA,XV_1700A_ROAD_STAR,2003,4664
3425862-57f7b5e5,YAMAHA,FJR_1300,2003,5053
3455578-140112b2,YAMAHA,XVS_1100,2003,3628
3596562-919a5fbd,YAMAHA,FZS_600,2003,2202
3268660-c14a3416,YAMAHA,FZS_1000,2003,3368
2235025-e5043,YAMAHA,YZF_600R,2003,2202
3484024-bd40d0b2,YAMAHA,FZS_1000,2003,3045
3496427-f8ceb550,YAMAHA,XVS_1100,2003,3887
3511892-dcb5b81f,YAMAHA,XVS_1100,2003,3990
3346706-170c523b,YAMAHA,XVS_1100,2003,3887
3557174-8eb20f3e,YAMAHA,XVS_1100,2003,4405
3543586-55b7c509,YAMAHA,FZS_600,2003,2138
3378824-7e0270c2,YAMAHA,XVS_400,2003,3187
3538762-6a5b9a0c,YAMAHA,FZS_1000,2003,3692
3600386-631f63be,YAMAHA,XVS_1100,2003,4016
3055922-944b2332,YAMAHA,TW225,2003,2319
3612330-e998aa14,YAMAHA,XV_1700_WARRIOR,2003,5830
3547698-4b129129,YAMAHA,XV_1700A_ROAD_STAR,2003,4664
3528146-1387844f,YAMAHA,FZS_600,2003,2721
3625264-9eb31a30,YAMAHA,YZF_R6,2003,3368
3562134-22eb40ea,YAMAHA,XVS_1100,2003,3951
3562014-387c3983,YAMAHA,FZS_1000,2003,2980
3415067-bbe76fce,YAMAHA,XV_1700_WARRIOR,2003,6089
3594218-20ee04e4,YAMAHA,DT_400,2003,2332
2909095-170aaa54,YAMAHA,YZF_600R,2003,2205
3537004-b1ce2bd9,YAMAHA,BT_1100,2003,3692
3507868-1c72e1c4,YAMAHA,FJR_1300,2003,4016
3576676-80220f20,YAMAHA,FJR_1300,2003,4534
3616240-d4218db4,YAMAHA,XVS_1100,2003,2980
3361200-6b3a58a3,YAMAHA,YZF_R6,2003,2785
3218416-9427530e,YAMAHA,XJR_1300,2003,4146
3384598-be33c6a5,YAMAHA,YZF_R1,2003,4534
3567356-202eaa96,YAMAHA,FJR_1300,2003,4405
3561070-eaf2f91d,YAMAHA,BT_1100,2003,3563
3305808-1b15d351,YAMAHA,XVZ_1300,2003,5830
3525652-6e738556,YAMAHA,XVS_1100,2003,3628
2930372-2711425b,YAMAHA,FZS_600,2003,2591
3570650-3156b3be,YAMAHA,XV_1100,2003,3628
3212292-f5b4ed17,YAMAHA,WR450F,2003,2980
3501246-2dec3dc6,YAMAHA,YZF_R1,2003,4275
3609068-5d76c251,YAMAHA,TDM_900,2003,4275
3601188-266acd6a,YAMAHA,XV_1700_WARRIOR,2003,18785
3624464-cfaf4880,YAMAHA,YZF_R1,2003,3239
3207962-1ec27c6c,YAMAHA,TDM_900,2003,4340
3539918-4870d06f,YAMAHA,XVS_1100,2003,3951
3241690-e8eeb171,YAMAHA,FJR_1300,2003,5700
3506246-8c0af781,YAMAHA,YZF_R6,2003,2138
3332508-3f1577e3,YAMAHA,XV_535,2003,12955
3580986-4649c083,YAMAHA,FZS_600,2003,3692
3616698-8b6a0068,YAMAHA,XVS_650,2003,3045
3501512-b333f435,YAMAHA,FZS_600,2003,2397
3613952-18c5dffd,YAMAHA,FJR_1300,2003,3628
3592208-e6234088,YAMAHA,FZS_600,2003,2591
3623308-cce238c8,YAMAHA,YZF_R6,2003,3304
3608362-a6e16372,YAMAHA,XVS_400,2003,2462
3316766-e5cb40e4,YAMAHA,XJR_1300,2003,3239
3500916-494f6f99,YAMAHA,XVS_1100,2003,5182
3614964-706c6981,YAMAHA,XVS_400,2003,2073
3581926-1e5d7c67,YAMAHA,YZF_R6,2003,3628
3538742-128a5ec9,YAMAHA,BT_1100,2003,3887
3505170-6d03e9fd,YAMAHA,XJR_1300,2003,3239
3493994-b9536613,YAMAHA,YZF_600R,2003,2177
3503146-056d9093,YAMAHA,XS_1100,2003,3718
3549054-df9466d7,YAMAHA,XVS_400,2003,2721
3421943-78fcaad6,YAMAHA,SR_400,2003,1296
3532336-bd8fd8cb,YAMAHA,TDM_900,2003,3368
3486358-c2fcc960,YAMAHA,XV_1600_A_WILD_STAR,2003,5312
3554322-b892a8ac,YAMAHA,YZ_125,2003,1879
3453642-24f08ffa,YAMAHA,XJR_400,2003,2008
3587674-7d65ec98,YAMAHA,XJR_1300,2003,2073
3229306-21db0d7e,YAMAHA,YZF_R6,2003,2591
2120859-d3f4fc,YAMAHA,FZR_1000,2003,3887
3597238-64b65cc3,YAMAHA,XVS_400,2003,4664
3524226-298dc24a,YAMAHA,XVZ_1300,2003,5441
3594388-0edaa841,YAMAHA,XS_400,2003,2656
3561392-e5772700,YAMAHA,XVS_1100,2003,4016
3501372-14d56293,YAMAHA,FZS_1000,2003,3887
3585548-f9069e53,YAMAHA,YZF_R6,2003,3433
3617186-0bbcaadb,YAMAHA,YZF_R6,2003,3239
3240796-ffb530c3,YAMAHA,XVS_650,2003,3239
3574016-57c6a4d7,YAMAHA,FZS_600,2003,2073
3436070-62795a39,YAMAHA,XVS_1100,2003,3350
3528690-33ad7024,YAMAHA,YZF_R1,2003,3887
3136698-c99ccc59,YAMAHA,YZF_R6,2003,3200
3626430-b3f2689b,YAMAHA,WR450F,2003,2954
3576770-10c6435a,YAMAHA,VMAX_1200,2003,3628
3575116-5c2ea283,YAMAHA,FZR_1000,2003,2980
3215220-283b4519,YAMAHA,XVS_1100,2003,4700
3029239-c65ed6bd,YAMAHA,XVS_1100,2003,4300
3628226-cc59c288,YAMAHA,XVS_1100,2003,7786
3625994-1650dfb9,YAMAHA,FJR_1300,2003,5960
3625616-2e9d3ed3,YAMAHA,XJR_1300,2003,4470
3619594-7384063e,YAMAHA,TDM_900,2003,4211
3619348-9dc70b9e,YAMAHA,XV_1700_WARRIOR,2003,6283
3617110-e5b871e7,YAMAHA,XVS_1100,2003,3239
3607400-2e2cbce0,YAMAHA,XVS_400,2003,3006
3603660-b0747e70,YAMAHA,XV_1600_A_WILD_STAR,2003,4923
3579102-491b1a68,YAMAHA,TDM_900,2003,5117
3563794-b5c1c490,YAMAHA,FJR_1300,2003,5441
3546560-a7c6dc08,YAMAHA,XVS_1100,2003,4340
3455584-f0f3bc0a,YAMAHA,XVS_1100,2003,3757
3575280-592ad117,YAMAHA,XVS_1100,2003,3757
3535856-9ea8d72f,YAMAHA,XVS_400,2003,2941
3558292-80772466,YAMAHA,XVS_1100,2003,3822
3541074-7c6f52f4,YAMAHA,XV_1600_A_WILD_STAR,2003,4858
3600102-c7e3ae40,YAMAHA,XVS_1100,2003,4599
3625468-5d80177e,YAMAHA,XVS_1100,2002,4470
3621976-04ea6526,YAMAHA,TDM_900,2002,3628
3621258-5f8691b5,YAMAHA,XVS_1100,2002,4249
3625468-5d80177e,YAMAHA,XVS_1100,2002,4470
3621976-04ea6526,YAMAHA,TDM_900,2002,3628
3621258-5f8691b5,YAMAHA,XVS_1100,2002,4249
3547152-b9c3d18f,YAMAHA,TDM_900,2002,4146
3607734-b1cffede,YAMAHA,FJR_1300,2002,5208
3595344-de4afe05,YAMAHA,FZS_600,2002,2332
3281582-704a4660,YAMAHA,XV_1700_WARRIOR,2002,4858
3511052-5cfe5ca4,YAMAHA,XV_1700_WARRIOR,2002,5441
3584096-55339255,YAMAHA,XV_1700_WARRIOR,2002,5830
3613472-a42439fc,YAMAHA,FZS_1000,2002,2591
3614688-90e76b37,YAMAHA,TDM_900,2002,4534
3571650-a7c8a8dc,YAMAHA,FZS_1000,2002,2850
2170472-2f1f,YAMAHA,TDM_900,2002,3304
3226028-84feca38,YAMAHA,TDM_900,2002,3239
3461598-9233202f,YAMAHA,FZS_600,2002,1296
3429148-d7fc12be,YAMAHA,FZS_1000,2002,3563
3222712-f634a5e0,YAMAHA,TDM_900,2002,3563
3272426-2240a5d4,YAMAHA,FZS_600,2002,2332
3517470-a983f7af,YAMAHA,FJR_1300,2002,3498
3574146-b01be560,YAMAHA,XV_1600_A_WILD_STAR,2002,5053
3592946-d30000cf,YAMAHA,XVS_400,2002,1801
3589020-9279b530,YAMAHA,XVS_650,2002,4275
3449496-f88c7016,YAMAHA,XV_1700_WARRIOR,2002,5053
3521570-be8fad63,YAMAHA,FZS_600,2002,2202
3510630-29ebb4bf,YAMAHA,FJR_1300,2002,5182
3146094-f0355245,YAMAHA,XVS_1100,2002,3692
3587726-d8dae8e7,YAMAHA,TDM_900,2002,4146
3559242-64987b37,YAMAHA,XV_1600_A_WILD_STAR,2002,4534
3502136-3d9cf7a8,YAMAHA,BT_1100,2002,3887
3559242-64987b37,YAMAHA,XV_1600_A_WILD_STAR,2002,4534
3610162-48a29773,YAMAHA,FZS_1000,2002,2332
3594248-c90eda7d,YAMAHA,YZF_R6,2002,2591
3569962-3931399e,YAMAHA,TW200,2002,1684
3486766-ee873119,YAMAHA,TDM_900,2002,3692
3562290-6584d843,YAMAHA,XVS_1100,2002,3887
3216830-b93fc7c7,YAMAHA,TDM_900,2002,4081
3503634-8ede0589,YAMAHA,XJR_400,2002,1943
3448620-04d37f1d,YAMAHA,XVS_1100,2002,3822
3560514-2d8f2d22,YAMAHA,FZS_1000,2002,3174
3519700-eea0dc01,YAMAHA,XVS_1100,2002,5700
3498834-24cb42fa,YAMAHA,TW200,2002,1555
2660138-c8952122,YAMAHA,FJR_1300,2002,3537
3348848-dcc74a51,YAMAHA,XVS_1100,2002,3757
3555382-8f2e6a0f,YAMAHA,BT_1100,2002,3628
2877882-73316c3a,YAMAHA,VMAX_1200,2002,3239
3555034-660eff3c,YAMAHA,XVS_1100,2002,4534
2865623-7479cc45,YAMAHA,XJR_1300,2002,2591
3245846-0c963d5f,YAMAHA,FZS_600,2002,2462
3575928-e4074519,YAMAHA,XVS_1100,2002,2980
3572934-eb8a4529,YAMAHA,XVS_1100,2002,4405
3515012-7a9e73a6,YAMAHA,FZS_1000,2002,3887
3595532-7c5faad9,YAMAHA,XVS_400,2002,2410
3523958-cfc28241,YAMAHA,XVS_1100,2002,3628
3589944-27971c44,YAMAHA,XVS_400,2002,2850
3240414-f0ccb042,YAMAHA,TW225,2002,2125
3468128-40314839,YAMAHA,FZ1,2002,3800
3440462-0db68b3f,YAMAHA,YZF_R1,2002,3628
3235794-93b972ed,YAMAHA,XV_1700_WARRIOR,2002,5117
3365756-444b9f73,YAMAHA,TDM_900,2002,3822
3436248-c6266c6d,YAMAHA,BT_1100,2002,3109
3507060-835c8e13,YAMAHA,XV_1700_WARRIOR,2002,5571
3553974-5ddf6b6a,YAMAHA,BT_1100,2002,2980
3474884-469c68f1,YAMAHA,FZS_1000,2002,2591
3522126-4ebdf98e,YAMAHA,YZF_R6,2002,2462
3541462-1e6cb489,YAMAHA,XV_1700_WARRIOR,2002,5830
3616972-14482e76,YAMAHA,FZS_1000,2002,2721
2893939-f05adf94,YAMAHA,XVS_1100,2002,4275
3553990-b82a134b,YAMAHA,FZS_1000,2002,3304
3567044-8fa27955,YAMAHA,FZS_1000,2002,2591
3595510-7a1e5d83,YAMAHA,FZS_600,2002,2189
3401492-5640d6ce,YAMAHA,FJR_1300,2002,4405
3505764-97232e98,YAMAHA,YZF_R1,2002,3887
3546248-bf4a3e9c,YAMAHA,XV_1700A_ROAD_STAR,2002,11012
3591634-09d3c7a4,YAMAHA,TDM_900,2002,3433
3443432-04fb6028,YAMAHA,XV_1700_WARRIOR,2002,9069
3564450-1eb5f1ae,YAMAHA,FZS_600,2002,2358
3549876-39181394,YAMAHA,YZF_R1,2002,2332
3502706-eb10dabd,YAMAHA,TT_600,2002,2850
3437980-83736fc1,YAMAHA,XVS_1100,2002,3887
3455756-00bc4cc3,YAMAHA,SRV_250,2002,1814
3555572-69a44d42,YAMAHA,FJR_1300,2002,3213
3620948-639b6911,YAMAHA,YZF_R1,2002,3628
3556162-e8b66f23,YAMAHA,FJR_1300,2002,3304
3491540-c4c94331,YAMAHA,XVS_400,2002,2526
3526368-e41fbb97,YAMAHA,YZF_R6,2002,2980
2997696-7fea154f,YAMAHA,FJR_1300,2002,4405
3475834-b462eb8f,YAMAHA,FZR_600,2002,2915
3613074-f7de027d,YAMAHA,XVS_400,2002,2850
3440318-c8157a49,YAMAHA,XV_1700_WARRIOR,2002,6089
3433018-4e90c05e,YAMAHA,XV_1700_WARRIOR,2002,5830
3336302-f27e4990,YAMAHA,XVS_1100,2002,3757
3536998-97682117,YAMAHA,FZS_1000,2002,3498
3617944-3cf6defa,YAMAHA,FZS_1000,2002,2980
3274988-18e0397f,YAMAHA,VMAX_1200,2002,3757
3571526-a6278d01,YAMAHA,FZS_1000,2002,2591
3401168-4c909d08,YAMAHA,TDM_900,2002,3887
3439282-f0435ad6,YAMAHA,XJR_400,2002,2332
3363756-d5b006e1,YAMAHA,XVS_400,2002,2591
3407124-f8952420,YAMAHA,TDM_900,2002,4275
3589366-3510d410,YAMAHA,XJR_1300,2002,3174
3549106-f22b746a,YAMAHA,XVS_1100,2002,5182
3517938-9d909281,YAMAHA,DT_400,2002,2591
3257812-b8cbe17e,YAMAHA,XVS_1100,2002,3161
3443820-8ff14a27,YAMAHA,XVS_400,2002,2837
3588094-ffce3b47,YAMAHA,YZF_R1,2002,3239
3565412-7c4807f0,YAMAHA,WR426F,2002,2850
3467436-a00dffb8,YAMAHA,XV_1700_WARRIOR,2002,9717
3479540-a8ea3274,YAMAHA,TDM_900,2002,3239
3552226-f5280435,YAMAHA,FJR_1300,2002,4729
3548856-67e0e9d1,YAMAHA,FJR_1300,2002,3951
3238500-133afb52,YAMAHA,YZF_600R,2002,2591
3520150-dd4589ab,YAMAHA,YZF_R1,2002,2980
3508578-556d17f2,YAMAHA,BT_1100,2002,2967
3526400-b5d882a5,YAMAHA,XJR_1300,2002,3109
3583942-eda5792b,YAMAHA,TDM_900,2002,3744
3596218-2d0fd46c,YAMAHA,WR426F,2002,3239
3516218-d8f1a813,YAMAHA,XV_1600_A_WILD_STAR,2002,6465
3289510-018054e6,YAMAHA,TDM_900,2002,2980
3550228-2d1a250d,YAMAHA,FJR_1300,2002,4534
3372734-61c18c6f,YAMAHA,FZS_1000,2002,2138
3572314-27747d8b,YAMAHA,XVS_1100,2002,4275
3383512-a79c7499,YAMAHA,YZF_R1,2002,4016
3511090-ab6fca12,YAMAHA,XV_1600_A_WILD_STAR,2002,4146
3497662-82589cc7,YAMAHA,YZF_R1,2002,3887
3622934-8339f99c,YAMAHA,XV_1700_WARRIOR,2002,3887
3620816-c5be6c53,YAMAHA,FZ1,2002,3628
3612398-01fc00cb,YAMAHA,XVS_1100,2002,3355
3609194-d8ffa951,YAMAHA,XVS_650,2002,2578
3604348-42a97d5c,YAMAHA,XV_1600_A_WILD_STAR,2002,4211
3485904-ed25ab43,YAMAHA,XVS_1100,2002,4275
3599954-68ce91fd,YAMAHA,VMAX_1200,2002,4484
2486186-87e18b,YAMAHA,BT_1100,2002,4081
3535752-272bfcd0,YAMAHA,XVS_1100,2002,4275
3523038-ca6b4551,YAMAHA,XVS_1100,2002,3757
3535894-66a7232c,YAMAHA,XVS_1100,2002,4288
3559052-363b0a3a,YAMAHA,XVS_400,2001,1671
3626280-7b721add,YAMAHA,XVS_1100,2001,3368
3621336-7db44672,YAMAHA,XVS_1100,2001,4211
3617258-6ab0b4e9,YAMAHA,XT_225,2001,3045
3559052-363b0a3a,YAMAHA,XVS_400,2001,1671
3626280-7b721add,YAMAHA,XVS_1100,2001,3368
3621336-7db44672,YAMAHA,XVS_1100,2001,4211
3617258-6ab0b4e9,YAMAHA,XT_225,2001,3045
3619034-0d8e6529,YAMAHA,XVS_1100,2001,3692
3618644-8c6083a0,YAMAHA,XJR_1300,2001,3304
3608960-e3a72272,YAMAHA,SR_400,2001,2397
3607534-29a4a34d,YAMAHA,XVS_1100,2001,3498
3432758-896c51a1,YAMAHA,FZS_600,2001,2332
3409964-4dfa65ce,YAMAHA,XVS_400,2001,1749
3502130-a139bb9a,YAMAHA,VMAX_1200,2001,3822
3527988-bbb4fcb1,YAMAHA,XV_1600_A_WILD_STAR,2001,4081
3554518-65595e91,YAMAHA,FJR_1300,2001,4729
3590072-1dd6c221,YAMAHA,YZF_R6,2001,3239
3534654-a2e1f632,YAMAHA,TW200,2001,2526
3503926-5f01a6d8,YAMAHA,XV_1600_A_WILD_STAR,2001,4534
3531694-5863c0b9,YAMAHA,XJR_1300,2001,2164
3520538-4c9af133,YAMAHA,FZS_1000,2001,3304
3588224-bb272371,YAMAHA,FJR_1300,2001,3887
3444270-77878d79,YAMAHA,FJR_1300,2001,2591
3520992-aca108de,YAMAHA,FJR_1300,2001,3692
3543574-261fcd99,YAMAHA,XVS_650,2001,2915
3589916-1f5cb05d,YAMAHA,VMAX_1200,2001,3109
3621190-32081ded,YAMAHA,FJR_1300,2001,4405
3498150-d91bc52f,YAMAHA,XV_1600_A_WILD_STAR,2001,5506
3497704-8cae35b4,YAMAHA,XVS_650,2001,2721
3542878-84ef8dfa,YAMAHA,WR250F,2001,3239
